user_id,video_id_sequence
411,"4286,2291,832,1389,7320,1679,4569,4569"
412,"4955,2795,6286,6369,2786,2171,7172,947,5565,6111,289,2594,5439,2654,7372"
413,"5169,3170,3181,6952,3511,2709,7060,4646,236,7218,5239,4032,1481,6063,374,5266,4585,2249,5313,486,7069,6812,2693,2876,6750,5002,2395,3970,6149,1665,4904,1392,6917,2679,6405,2307,7105,299"
414,444
415,"2551,6921,1725"
416,"2297,4013,6974,4856,6946,4506,5966,4636,4071"
417,"3814,633,2962,6573,6573,5992,682,299,4103,2245,4085,2203,6601,2712,5860,1938,7481"
418,"5414,402,4022,2786"
420,"2158,3685,2911,3553,3430,5665,5485,3248"
423,"5414,6441,6478,2786,6975,3775,3897,3158,7160,1261,4506,4856"
424,"7127,500,4214,1350,3032,626,453,1700"
425,"2968,2161,1133,5841,5841,1868,5567"
426,"2399,3685,1200,6390"
427,"5423,5423,2464,1371,2560,5239,5602,5824,3685,985,2208,1164,1050,3301"
428,"2594,4037,4112,1727,832,1298,5633,3923,4113"
429,"6699,904,4748,2959,3775"
430,"1059,3709,4768,1265,1637,6801,4284,748"
431,"5239,4906,5639,3389,4311"
432,"3902,4644,1164,605,3587,2712,2949,3814,6086,6447,1639"
433,"5186,1164,2140,4486,4420,4627,4278,7335,1734"
434,"7272,4946,4699,7015,6425,2981,6953,4734,4975,2926,2258,204,6332,2397,665,1723,1708,3814,1561,3721,6726,3371,4640,3250,5538,1491,6236,5169,5009,1572,6342,3027,5513,1808,5345,5872,5907,6769,360,360,4341,559,2712,2274,6783,6783,5425,299,6218,4560,1650,2146,2171,4670,4195,5633,3685,5239,1621,5972,6459,3648,473,1280,3343,785,5802"
435,"5212,4130,1687,7453,7449,6371,6331,627,7219,5683"
436,"2630,3588,5381,2061,1434,1174,697,4672,2581,3892"
437,"7253,1261,4564"
438,"1749,1723,900,6701,3556,232,7494,4904,1886,4496,6112,6989,299,2435,1909,4084,1458,5790,1216"
439,"2435,4980,2435,4260,1103"
440,"4640,6885,3000,2594,5866,699,6608,4194,5868,6537"
441,"226,682,2962,5603,3430,4750,7233,7302"
442,3018
443,"3000,5919,6527,140"
444,"2383,6921,3020,6291,5954,1734,2140,6183,4737"
445,2794
446,"453,1833,4099,7081,6291,2436,6510,3654,7099,4885,6605,263"
447,"3626,4119,4130,2949,6962,4710,2588,4946,4564"
448,"2113,6556,6556"
449,"5109,6769,2986"
450,"6902,5207,3740,7124,7351,6629,4851,3822,5388,4888,2383,347,3505,445,5866,2041,232,6989,7257,3779"
451,"6317,3236,5239,2923"
452,"5381,4971"
453,"2602,2456,6634,5934,6917,5135,2607,5135,5490"
454,"2509,2555,1957,2465,351"
455,"2523,6671,6893,7196,2249,5567,7110,7356,4101"
456,347
457,"1788,5678,5872,3715,2004,3822,2786,6842,5852,3221,3504,2564,6418,3102,486,6262,1344,1051,6083,3544,1075,1548,382,3936"
458,"6733,2806,3227,3438,2962,3250,1911,3359,1539,3238,2665,6210,4734,5712,6393"
459,1133
460,"5851,5708,2406,4634,6168,3386,2762,6535,3018,3027,299,5050,3813,1694,1694,1668,4574,5811,1868,3917"
461,3166
462,"6166,3831,5920,2949,6094,5864,5239,4627,2798,556,1268,2503,6888,2171,4980,3685,132,3784,3784,1302,943,1868,2986,6778,2031,7136,3822,3951,5351,2948"
463,"6987,7261,4699,2313,6303,4191,3871,6298,6378,2465,6551,6551,2785,453,792,299,1868,7150"
464,"939,5567,301,4513,144,1975,2951,6286,6677,4915,6433,1061,5635"
465,"682,4084,832,180"
466,"3669,3876,2797,6291,6003,2303,534"
468,"2524,597,6852,1639,4081,563,3831,706,5759,1075,1993,5522,4636,1658,6083,1654,2303,969,665,5868,853,2049,1886,2368,4955,5545"
470,"3218,3706,5354,24,29"
472,"4702,6267,5452,1993,4636,6703"
473,"7546,4443,7399,4892,5210,2630,908"
474,"6181,5381"
475,2630
476,"1725,6989,3936,6019,843,3641,1184,6267,2794,2923,2826,526,3916,5351,5456,2808,7136,1075,382,2435,2904"
477,"6839,5986,2360,6282,526,792,5351,7235,7486,5008,4949,5426,6718,1425,2814,6769,5034,530,3648,5409,945,5246,27"
478,"4231,7287,3270,383,454,6573,6573,4004,4636,1023,559,3786,3557,3018,2949,2303,5963,4506,6346,2853,5424"
479,"4084,7287"
481,"3369,6775,2986,3423,6094,6832,3331,2383,3936"
482,"6241,3310,531,5239,4506,2833,1030,4494,1247,3159,2435"
483,"4945,566,1700,299,6820,5585,1350,1863,7257,4210"
484,"2999,852,2399,6186,1754,1976,4503,4503,3691,1033,4569,4569"
485,"4833,2805,6346,6441,4506,4263,3232,5029,1522"
486,"6518,1157,6712,6554,3681"
487,"664,6718,7196,3775,3334,274,3505,6272"
488,"947,6694,2782,4631,6069,1937,5570,2790,7013,7013,3438,1639,5759,435,5964,587,6843,5422,5931"
489,"7055,4108,1323,757,5168,7287,4660,5381,1275,3261,3891,7065,536,6504"
490,"1594,6619,5558,7354,6342,6975,1900,1184,4259,54,5186,5075,3936,4113,122,6166,4658,2613,5070,2551,2054,5803,390,1656,2912,232,6094,3221,3916,4859,1280,281,2679,4771,1575,6267,5647,1669,1873,3969,954,3074,2553,2833,6733,5602,5347,5034"
491,"2999,1665,969"
492,"5730,5137,5835,5350,3369,3706,5524,627,6678,7257,6329"
493,"4636,1419,5911,2303"
494,"3691,1058,7357,7357,2574,6011,3503,430"
495,"3941,4672,664,3113,1133,1915"
496,"3020,1133,3232"
497,"6888,5931,2695,4851,4737,4644,2161,605,6674,2328,947,5159,1128,3283,3685,6161,1537,2202,3394,6975,5809,5849,432,6921,4451,6885,3600,475"
498,"1723,4650,6112,2399,3508,4636,655"
499,"3706,1807,5201,7253,4587,5490,2700,682,7058,2303,1478,3923,4646"
500,"5792,6241,300,2701,4607,3255,2413,3442,3902,3654,2076,6987,5697,2208,6103,2581,6862,2160,6282,3670,76,4339,1673,3221,6921,2031,4945,5633,7261"
501,"2060,7518,1110,1298,324,4644,6291,923,4276"
502,"7044,3159,6168,6168,2992,4640,6975,1851,2594,5612,5920,7181,3369,6342,5919,5175,5392,382,792,453,5410,368,4453,4355,5585,1776,6291,1776,5674,6769,282,2723,2383,2160,5159,3936,1302,5175"
503,"3876,2452,2362,4090,5558,4856,453,2745,6029,6589,300,132,6852,1065,2303,5674,2503,5697,5697,1021,433,3708,7308,739,3738,5374,5585,1686"
505,"3888,6921,1403,3511,1522,6044"
506,"6974,3483,7124,2033,1203,5456,6588"
507,"7361,5474,5474,5826,5031,4644,5096,3182,3182"
508,"430,7127,5620,6775,1023,3563,3245,5045,4824,2288,2949"
509,"728,728,3020,2962,5062,5062,3600,5045,4574,5683"
510,"1723,2551,6732,4870,1934,4710,3369,4496,4885,3614,650,5476,3916,1069,1069,1879,4856,7015,83,4636,1911,657,4520,6989,6769,1021,2072,5936"
511,"2594,2949,1566,3796,1395,3357,1960,1639,558,5238,6774"
512,"5371,6063,7150,7507,1527,5536,3917,5029,3777,1052,1052,4672,3668"
513,"6308,3551,2949,3137,7086,3641,602,50,1784"
514,"5391,7137,453,597,699,6138,2712,38,4814,1717,3357,3545,3685,3670,6888,950,6118,2347,4584,1225,366,3234"
515,"3873,5742,5852,4666,530,362,27,530,1825,6056,4856,1749,706,5919,6975,7441,453,2303,4640,4113,5522,6975,2171,1993,1868,4710,1176,5585"
516,"6558,1576,5615,1734,1725,3654,3892,6951,6220,125,6230,6922,6922"
517,"2506,4411,4235"
518,"6441,4503,4506,1412,1723,6718"
519,"5135,2630,3375"
520,"5474,5474,3182,3182,48"
521,"5414,1206,3032,1725,1779,3709,7521,4586,5399,5399,2623"
522,"1868,6910,5133,299,6346,3018"
523,"3831,2360,2808,2122,1419,3654,832,21,5239,3186,2464"
524,"6659,6525,535,2630,7356,6300,6531,4463,1069,1069,3867,6865,7215,5567,5521,2758"
525,"2406,4607,5029,5853,6308,3436,4816,386,6794,403,2951,4741"
526,"4980,19,1009,2684,2684,3508,274,32,5753,6574,6531"
527,"7466,4002,597,5386,6733,647,2510,3504,5666,6268,4906,3588,4218,4128,1253,6533,1843,1889,16,3900,6824"
528,"5306,1080,1092,4577,7180,3924,5351,934,1300,4439,1103,2397,5856,6243,2527,6769"
529,"7269,6831,1171,3057,7150,4672"
530,"4555,650,4506,5613,7466"
531,3978
532,"7407,2313,2980,682,7257,4587,7167,4646"
533,"4199,1010,3654,2962,5849,1056,6867,5919,1957"
534,"7180,3775,2684,2684,347,2957"
535,"6079,2350,972,2630,6952,4022,2785,6694"
536,"375,7506,5879,3765,3600,474,6680"
537,3232
538,"4490,2076,6433,6390,7172,6769,5238,492,5158"
539,"5826,7298,3284,4943,2303,2790,3876,6346,3504,4660,2981,3902"
540,"4506,3233,3775,1247,3057,3098,4737,6342,1912,7308,748,4214"
541,"3561,1868,2140,5159,7124,2217,583,3289,1600,6694"
542,"6103,1174,403,5844,5734,2254,3113,667,1022,3629,6968"
543,"445,3926,4506,3369,4214,6433,1868,6921"
544,"1754,185,2368,4631,7017,331,3369,7145,2445,2684,2684,38,1164,6792,3876,2160,5041,6094,3331,5697,2962,171,6896"
545,1133
546,"7119,29,29,4439,2700,5168,539,539,971,1323,1490,2435,1184,5215,1755,3321,3625,1485,4937,5664,3557,4603,152,2790,3359,6810,1807,4631,7302,6019,5729,7314,6605,7260,1285,3000,3094,4496,1458,4788,6209,4172,5834,527,833,180,2948,6910,6439,5053,3238,5083,6543,4196,3515,2303,4569,4569,557,1976,7287,3909,19,7264"
547,"911,712,2166,5338,3669,6502,5392,1885,5524,1247,5187,6574,5985,5613,4851,7307,7307,5613,3375,6791,32,3446,4277,6267,1886,2571,244,419,5949,2957,655,3279,3102,7362,5158"
548,"4564,3946,3528,3094,2313,6435,1694,469,2846,4888,3970,1318,4710"
550,"1491,29,29,4252,3149,7358,2303,627,562"
551,"4904,982"
552,"4113,2122,5346,2634,2962,5452,7287,2631,5963,4863,1866"
553,"908,7257,3587,7235,934,4197,4122,1184,3250,839,1886,1788,2287"
554,"6450,3775,1645,527,527,3651,445,1747,664,4214"
555,1133
556,2690
557,706
558,"7114,5513,5047,144,3706,6972,682,872,4210,5036,1298,1070,2795"
559,"2323,3094,5827,6388,2908,6531,6072,3461,7136,7150,6841,762,908"
560,"1410,3442,3645,2732,5392,6946,5381"
561,"5759,2551,5872,2709,7192,3685,7351"
562,"2980,1861"
563,"5844,1403,5909,1613,1652,2630,1912,910,6367"
564,"2309,6033,4552,1486,5174"
565,"3273,1133,3334,299,5809,6831,509,3113,2039,3018,4672,6504,1402,1596,3232,2506,524,2544"
566,"4108,4640,2044,1939,1973,5919,384,1111,1111,2656,4945,6496,3221,2814,2313,3661,843,3554,6921,4277,4771,4644,256,655,5832,6885,7229,6252,2524,2717,4751,5422,5647,5295,3912,2568,2751,6775,6045"
567,"6132,6132,2630,4788,3982,6504,5039,2594,6378,7172"
568,"1723,1318,5546,6682,2630,6285,849,1865,3916,5872,6921,3508"
569,"7518,6522,2050,7040,2980,4945,2128,3688,2406,4113,569"
570,"2523,1133,5724,1202,2171,6072"
571,"3188,6378,623,2004,7521,645,6426,6298,6453,2795,3020,3668,4587,5354,1128,7233,2544,3430,4937,2941,5279,204,6433,5370,6540,7060,1569,2406,6072,299,4166,5314,5443"
572,"1725,4646"
573,"4278,3325,5414,821,4313,4904,1174"
575,"5034,2404,453,7031,6237,664,239,5930,2740,5561,2041,74,6236,4332"
576,"3198,1825,49,7150,1912,1863,2923,6783,745,4564,4939,2158,6384,522,2949,4335,6794,2303,1868,6416,4332,4584,967,1679,5860,7521,4588,1176,6050,3099,2863,6118,1934,3461,7177,6113,627,7320,6593,3131,4569,4569,4980,2004"
577,"1169,4885,2464,3544"
578,"6989,2795,2303,7233,299"
580,"5363,6794,2650,5585"
581,"3200,3493,4627,3393,1248,732,3264,1398,4552,2084,432,4081,5034,324,3128,453,3505"
582,"732,6841,1720,4827"
583,"1638,2287,120,3913,6882,2962,3968,5662,2399,6688,4113,1754,860,6006,6006,5641,2654,4523"
584,"3999,6209,1717,362,791,2303,5683"
585,"2406,1725,1498"
586,"1129,1129,2684,2684,6876,3902"
587,"5346,1570,5033,1169,2483,5034,5456,4004,2747,1886,2273,4272,1034,665,6665,453,3951,1749,4027,2464,433,3970,4703,4800,3544,1368,644,1364,64"
588,"3159,2551,48,5239,5423,2551,2303,4636,5295"
589,"1473,5754,3603,6507,3310,6718,5844"
590,"6677,1976"
591,"6882,445,3874,3458,3179,5409,2002,6789,712,5613,5295,2564,7051,6732,4584,1230,5602,4710"
592,"791,185,4238,7335,3396,1838,5680,3106,7097,2166,5371,3982,4906,2579,7270,7365,5521,4828,7394,3159,769,3989,1935,220,2681,146,3999,1103,7283,5693,3239,45,6847,1707,4788,3062,5424,1872,4169"
593,"7015,6426,4199,1957,1957,1486,6286,642,7287"
594,"5130,7211,6659,6262,1798,1410,1060,3236,6241,5239,5565,48,4463,2061,2297,2136,2244,2786,682,1184,3872"
595,"6567,5664,6346,5633,3678,1885,897,6425,3777,299,3668"
596,"7043,2544,3159,515,1092,5456,936,6188,333,333,4476,963,4415,7466,6425,1621,7079,6205,5931,2357,1957,1957,2962,2556,1594,7137,5281"
597,"5522,5374,3685,7026,7186,6120,860,6539"
598,"6169,2808,2921,4313,1486,3000,5198,7272,1183,2383,948,5070,5239,1957,1298,6445,6031,4179,3589,6902,6539,453,6120,602,2436"
599,"3513,3673,1935,1868,2043"
600,"6588,2313,4443,6818,7073,4873,1052,1052,1813,2795"
601,"7181,5565,5565,7038,31,1909,4214,1734,1734,1412,5239,6441,453,3032"
602,"3640,232,5954,7065,4640,4702,682,1989,3018,5928,5928,2383,3159,1734,3668,3322,230,5338,31,3955,2963,5729,6291"
603,"626,1498,3210,2962,2712,2383,6987,2848,558,618,5603,7233,6989,2004,21,3143,6504,6968,2339,4631,5613,7287,3018,2411,1298"
604,7399
605,"7444,863,3339,821,1527,6549,269,5087,5087,1754,2871,1343,6682,4272,6531,6720,2049,7060,5364,1183,6147,778,5488"
606,"7291,5882,324,4955,6426,3923,6069,3572,2347,947,2894,5720"
607,"232,5759,5522,2383,6942,1588,5674,54,6426,5664,2171,4595,282,5919,2309,6291,597,337,6205,38,3587,940,3000,453,4167,6769,1594,886,6884"
608,"3779,6132,6132"
609,"445,2464,5957,4404,406,4420"
610,"6763,1490,4161,4180,4927,2507,1868,2828,3359,4122,179,822"
611,"6291,5310,3831,4257,3334,5175,4603,5452,2208"
612,"5734,2655,5603"
613,"6134,4055,1035,2761,7347,6946,5381,5827,4964,1484,1868,5724,3746,5863"
614,"7546,4672,2648,3742,221,4964,403,3273,1655,3018,1694,1694,6531,7150,3600,3590"
616,"1808,1206,4979,6726,6785,5725,36,5665,240,2894,4586,2740,6026"
617,"6962,6510,5919,3844"
618,"5603,3018"
619,"3831,1993,1039,1851,239,7486,6987"
620,"2041,5692,6450,4552,5882,2399,2328,988,2249,1720,2126,7160"
621,"2158,6778,5665,2962,5664,3551"
623,"907,2863,627,6009,3892,6531,6946"
624,"4564,2303,226"
625,"7317,1440,4578"
626,"1819,1389,6975,1558,3159,5136,5215,4783"
627,"5169,4456,2814,6718"
628,"517,2603,7399,4980,1707,39,39,7257,5158,1046,1868,792,6943,6775,2406,3834,3238,3018"
629,"871,6916,2303,4421,6243,5239,5798,4640,5110,4979,3127,2851,1827,7335,1279,1898,6279,7157,3029,93,6875,985,5856,3001,453,6720"
630,"5073,1522"
631,"6130,909,2551,6308,6769"
632,"5872,3032,6943,5853,4130,566,2740,5512,3662,1879"
633,"3685,6998,6921,2635"
634,"6989,5930,2273"
635,"1438,7073,384,3143,6989,6934,5309,7443,3054,7440,907,1060,2435,3523,221,7051,2976,3349,2083,3545,6003,1660"
636,"5158,2399,6769,6961,6961"
637,4646
638,"1440,748,2501"
639,"5031,1934,2716,6268,4990"
640,"2753,5726,4436,3545,5124,5414,6209,4216,6676,2962,3876,7214,6524,2435,2176,2712,5964,6847,7270,39,2527,330,3221,4817,6510"
641,"6170,4222,1793"
642,"682,3541,3238"
643,"3005,1115,3208,3208,592,3113"
644,"7287,5603,745,1749"
645,"5240,5522,1639,197,7240,2962,6181,489,6940,3842,4927,6662,1489,3396,3448,4238,1757,1212,7478,2438,330"
646,"1694,6589,6533,6818"
648,"6158,5201,6072,1133,5571,6378,299"
649,"4163,5975,5975,2581,1412,3778"
650,"6971,2383"
651,"3210,4893,6006,6006,6968,5474,5474,2962,7283,2544,7353,3227"
652,"6393,5476,6488,1757,4105,2436,6447"
653,"1984,6504,4411,3442,7125,5381"
655,"3691,4636"
656,"1174,7058,7291,2856,3028,2630,2579,6291,6641"
657,"6975,1868,2027"
658,"1957,2501,6818,4552,2101,6975,6975,4915,1975,2951,4484,101,4066,7160,5279,3929,5530,5530,4662,3315,3357,5825,2053,1486,6968"
659,"7464,4037,3784,3993,4638,6212,6212,6033,6033"
660,"7015,5933,6694,6921,6972"
661,5792
662,6132
663,"5882,1957,2328"
664,"3037,6467,527,527,299,1133"
665,"3685,453,5158,2166"
666,"5927,7160,2530"
667,"2456,403,299"
668,"4063,48,7060,2551,5414,6659,3936,5675"
669,"6232,6291,6291,5490,6658,3577,5975,5975,2033,5686,4411,952,2795,1720,1527,2033,6189,4214,6533"
670,"7287,5606,3587,1866,4670,2087,3515,5826,6943,3143"
671,"4670,4130,5133,2120,383,4423,4563,1976,3876,6147,5758,4892,961,7377,3909,4003,1552,2729,3239,2631,2384"
672,"4228,5034,670,1305,5977,4463,4214,4367,7253,5354,5694"
673,"4603,3796,4194,7065,4177,3018,204,6026,4644,4332,2303,1164,6346"
674,"3978,5239,5313"
675,"3018,3833,6626,1323"
676,"6831,908,3004"
678,"7411,923,2751,1906,5274,2731,4689"
679,"871,5558,3587,4650,3924,4277,7099,2594,5386,2002,5159,1200,2854,368,2551,310,1020,6106"
680,"3000,4113,4595,4216,5455,6694,5683,6230,1771,3844,4650"
681,"6497,6636,3668,3273,1162,7150,445,2923,4063,682,1419,6801,5239,5860,2665,985"
682,"5639,6063,3110,1033,7466,2508"
683,"918,4600,5239,5239,7335,6268,453,4218,2049,2160,5281"
684,"6266,6266,2630,1038,1577,7545"
685,"4055,3690,5827,19,2099,3704,5399"
686,"3972,4299,3936,6531,4210,179,4937,627,4672,1522,6009,4603,2544,1298"
687,"2348,6181,6922,6922,6006,6006,5474,5474,6718,4673,5392,7361,957"
688,"3259,2795"
689,"6862,5591,4569,4569,4242,1164"
690,"3344,5566,5566,3461,367"
691,"1755,682"
692,6862
694,"6973,4420,6636,6921,5476,3774,1594,2510,6298,3462,1282,1435,5090,6884,3159,4980,2594,4404,621,226,3352,2962,2963,2332,7264,4218,330,5585,4640,3210,3221,2746,6981,4362"
695,"3600,4214,7040,5399,5399"
696,"1976,6439,6968,7441"
697,"4003,5201,7150,3018"
698,5073
699,"2551,2383"
700,3232
701,"1934,832"
702,"1038,4607,6692,2992,5147,323,7376,3681,3769,3310,2509,5159,2171,2963,6726,1162"
703,"2564,4092,1143,4161,3916,2547"
704,"5975,5975,3430,758,3159,2491,6605,5872,3554"
705,"3581,2101,910,1868,6069"
706,"2041,299,2004,3590"
707,"4910,2700,2313,6009,3352,1694,4710,7233,1346,2456"
708,"5683,3587,5606,2962,4127,4496,2303,5556,5919,5877,4892,6605,1058,792,3302,7245,6113,6701,6011,6843,4927"
709,"4496,4710,3406,2313,3352,1919,4105,6447,6277,6961,2179,7089,5346,850,1100,3970,4552,4199"
710,"5430,47,2795"
711,"2712,4636,2098,5109,2962,5697,5532,2303,943,6370"
712,"5239,1318,1318,1725,3496,2684,2684,445"
713,5414
714,"3587,682,5274,3310,5852"
715,590
716,"2679,453,748,4113,299,2727,7136,6921,1725,6929"
717,4750
718,"4025,4750,3723,5210,655,1188,5602,4027,4077,1723,804,6917,5975,5975,5977,2733,6820,7314,7225,6406,1936,6560,4065,3210,4276,6396,1481,792"
719,"4636,2923,1164,7471,3553,3307,6191,4579"
720,"6031,498,2004,2339,1298,6425"
721,"3708,1302,5047,4666,2303,5674,132,5919,969,3551,3303,473,4636,6252,445,6694,1157,1285,5199,4772,5147"
722,"3210,4113,6132,3375,3624"
723,"4789,3463,3463,445,5736,6769,2594,6433,1843,4486,6441,909,3591,3648,2225,5374,7466,1988,6921,6968,6120,5591,832,7280,7071,3393,6789,4980,29,3906,2030,6151,6356,2795,1668,914,364,7136,4218,6839,2336,185,38,2049,5674,127,6426,1457,3706,3029,3831,7486,1144"
724,"7520,4904,2464,5966,6315,934,6190,7136,2303,1808,664,48,5537,1184,618,6947,1886"
725,"5833,2431,3183,3183,3588,1198,4607,7085,5977,3681,6053,6487,7110,7110,6487,1187"
726,"1754,3143,4113,3110"
727,"4234,1694,3560,5004,254,2187,4761,6329,4415,3645"
728,"1189,2483,1886,2243,4636,6769,6975,7257"
730,"3025,4644,1868,1498,1271,6984,711,4636,6921,5759,6447,7372,2986,5373"
731,"101,863,6975,1677,2663,923,1069,1069,5927,6236,6694,4552,5561"
732,"1084,1590,4795,1416,6683,6261,7071,4435,3707,1639,5288,6398,3685,6370,2231,5413,6733,6510"
733,"3600,3709,3654,6979,3513,6093,243,2161,5318,3308,7160"
734,"3892,299,7065,832,4173,6725,6006,6006,3866"
735,"1639,3921,3685,3769,6975,6033,6033"
736,"596,6373,6659,1129,1129,909,3324,5351"
737,"6715,6979,2665,5274,3662,6291"
738,"5239,5675"
739,"6921,4710,4405,3369,530,7211,7441,5553,5244,5351,1402,6574,4876,6573,6573,7314,1712,4946,4980"
740,"6364,2399,1298,6524,1064,407,6888,3025,5507,4216,3357,3654,4640,832,5603,3234"
741,"4278,4636,2808,7229,6551,6551,3618,3618,170,5239,4490,3670,6524,2049,6975,4341"
742,"3018,1725,3159,7257,5765,5168"
743,"6553,5827"
744,"5135,5519"
745,"6303,6993,7287,4640,6425,5419,3660,5379,2714,3000"
747,"5513,6902,6061,3706,2712,5561,38,6236,5919,3155,7017,2962,1350,1464,21"
748,"7220,2630,3027,6132,3771"
749,"4113,2980,3143"
750,908
751,"5774,3001,4794,6177,665,4636,2030,7044,4658,3647,239,1216"
752,"1200,145,4160,2166,5456,4595"
753,"4063,7136,1733,4105,4262,4105,6543,4506,4710,6435,1879"
755,3094
756,"6818,5567"
757,"7369,4506,2126,6921"
758,"2049,4631,3918,3913,1060,4543,559,6324,2030,4523,6211,3924,4973,3999,5751,2166,5001,6346,2331,1588,310"
759,"1976,7060,4084,828,4185,7370,6682,6507,3208,3208,3858,5174,6975,21,6426,1879,5096,2935,6444"
760,"6769,1033,3912"
761,"5626,5310,1280,6390,1259,185,1761"
762,"562,2171,4941,4817,29,29,4640,1590,3393,4088,4113,6061,7287,3032,5939,2712,3352,5199,3018,699,6504,7015,5683,2659,145,6975,6626,2407,1572,2949,5864,240,3210"
763,"664,1528,2465,1323,2962,7233,6378,6862,607,5966,220"
764,"6069,7045,2347"
765,"5618,3596,127,3650,3263,1843,2538,2166,2085,6601,7466"
766,"5318,7160,1033,459"
767,"2033,893,909,1556,6507,1252,3662,3600,2041,3892"
768,"3765,1636,2101,3613,6407"
769,"2912,6921,4906,6088,627,3587,2383,38,5186,6252,6118,962"
770,"4906,4980,4906,4226,6839,1144"
771,"1957,1957"
773,"403,3286"
774,"1909,1749"
775,"1868,2985,5225,7295"
776,"6390,947,4614,5098,3654"
777,"2963,4941,6181,2303,627,5422,2962,31,605,7361,6191"
779,"6241,5410,6601,2076,711,3849,453,3315,5034,4710,1695,5678,6852,3234,6767,5391,1051,2510,6797,4191,4558,6282,4506,3666,6082,4631,6997,76,2790,7051"
780,"5633,3936,2303,6921,5524,120,2030,3325"
781,"5073,2161,5724,405"
782,"4663,3600,945,5034,3735,6426,4650,3897,4584,597,3232,7374,1868,3334,4567,1762,1188,6720,5787,5564,289,6407"
783,"5392,6432,4594,2268,5975,5975,1725,527,527,524,1248,5696"
784,"453,6790,3255,6701,5178,2160,4927,2363,6989,3685,6880,5254,3844,4035,6921,5923,29,2949,10,4941,6960,4954,1751,668,7287"
785,"3394,524,5927,2659,6132,7150,299"
786,"4214,24,3279,6082"
787,"6584,4607,4395,4003,3216,3232,2176,1633,5698,7521,3224,682,5972,5374,5972,1047,3113,1448,5849,7348,5538,4417,6483,2371,3293,2828,2562,6775,5318"
788,"4749,6370,605,2798,3685,185,3670,4113,3923,1910,4907,5239,7466,2598,552,3001,3876,4335,1069,1069,4225,1298,5476,5070,2510,6282"
789,"6975,1960,3018,4927,6426,791"
790,2630
791,"2465,6921,6946,1315,6831,1038,4803,7399,3483,5351,5286,527,527,4672,1868,5849,6678,2368,7196,6542,3704,7256,4185,4623,3933,3208,178,2456,4519,1252,7356,3334,4748,405"
792,"3706,6659"
793,"5066,871,2457,4772,1868,6001,6778,4080,4312,6346,2020,1174,2200,7521,871,4027,4758,6852,2684,3271,6502,2002,5558,6426,706,6589,1304,526,7150,4191,6282,6627,5682,4122,5697,2368,3299,2684,2726,3902"
794,"3018,7314"
795,"1007,5293,1321,3955,1060,1725,6725,6426,5289"
796,"299,930,2385,6308,3989,4644,3238,6032,3018,2579,4544,4824,403,1440,6775,145,2113,164,6514,1838,2980,2288,2406,6989,7233,3917"
797,"7213,7442,453,2951,5583,3232,3077,6460,7010,6770,909,1993,5513,5047,3981,1868,985,5825,7321,5147,5034,5034,1402,315,6286,4915,6433,3709,969,3594,5274,706,6453,2733,3444,6446,4214,1371,5386,748,4496,1888"
798,"3581,1848,2751,6551,6551,3076,6207,6207,2659,3155,1854,4600,4600,6191,3660,5923,6198"
799,"2303,4927,3082,5860,4113,3587,3594,2949,3685,7015,1868,1045"
800,"1395,6504,7233"
801,"4549,5852,1658,3000,6884"
802,"6507,2630,3159,1412,2427,6441"
803,"4992,1725,1694"
804,"1221,1221,1575,3125,1133,1725,4023,3442"
805,"6687,445,526,1656,2949,5818"
806,"1133,5884"
